Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,source_name,STAGE,Tissue
SRR2967723,RNA-Seq,200,251098000,PRJNA304502,SAMN04304433,187109510,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457169,GSM1957704,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957704,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967724,RNA-Seq,200,242864800,PRJNA304502,SAMN04304434,183891111,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457170,GSM1957705,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957705,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967725,RNA-Seq,200,194937200,PRJNA304502,SAMN04304435,146348306,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457171,GSM1957706,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957706,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967726,RNA-Seq,200,216617400,PRJNA304502,SAMN04304436,162891928,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457172,GSM1957707,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957707,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967727,RNA-Seq,200,151789800,PRJNA304502,SAMN04304317,113601046,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457173,GSM1957708,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957708,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967728,RNA-Seq,200,311821000,PRJNA304502,SAMN04304318,230787445,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457174,GSM1957709,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957709,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967729,RNA-Seq,200,265362600,PRJNA304502,SAMN04304319,197624909,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457175,GSM1957710,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957710,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967730,RNA-Seq,200,127303800,PRJNA304502,SAMN04304320,93161482,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457176,GSM1957711,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957711,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967731,RNA-Seq,200,248732200,PRJNA304502,SAMN04304321,186811628,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457177,GSM1957712,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957712,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967732,RNA-Seq,200,286405800,PRJNA304502,SAMN04304322,211335126,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457178,GSM1957713,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957713,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967733,RNA-Seq,200,291060000,PRJNA304502,SAMN04304323,220619435,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457179,GSM1957714,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957714,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967734,RNA-Seq,200,262659800,PRJNA304502,SAMN04304324,198781511,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457180,GSM1957715,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957715,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967735,RNA-Seq,200,277417800,PRJNA304502,SAMN04304325,211047295,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457181,GSM1957716,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957716,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967736,RNA-Seq,200,230936400,PRJNA304502,SAMN04304326,175383132,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457182,GSM1957717,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957717,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967737,RNA-Seq,200,281483400,PRJNA304502,SAMN04304327,213474818,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457183,GSM1957718,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957718,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967738,RNA-Seq,200,272746600,PRJNA304502,SAMN04304328,206095522,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457184,GSM1957719,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957719,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967739,RNA-Seq,200,332244000,PRJNA304502,SAMN04304329,249362782,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457185,GSM1957720,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957720,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967740,RNA-Seq,200,294751200,PRJNA304502,SAMN04304330,222620407,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457186,GSM1957721,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957721,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967741,RNA-Seq,200,310143400,PRJNA304502,SAMN04304331,234282562,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457187,GSM1957722,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957722,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967742,RNA-Seq,200,302444800,PRJNA304502,SAMN04304332,227028201,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457188,GSM1957723,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957723,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967743,RNA-Seq,200,279819000,PRJNA304502,SAMN04304333,209534189,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457189,GSM1957724,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957724,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967744,RNA-Seq,200,284691000,PRJNA304502,SAMN04304334,213985305,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457190,GSM1957725,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957725,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967745,RNA-Seq,200,262311400,PRJNA304502,SAMN04304335,199224099,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457191,GSM1957726,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957726,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967746,RNA-Seq,200,243171400,PRJNA304502,SAMN04304336,183750699,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457192,GSM1957727,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957727,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967747,RNA-Seq,200,229224800,PRJNA304502,SAMN04304337,174387792,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457193,GSM1957728,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957728,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967748,RNA-Seq,200,247580600,PRJNA304502,SAMN04304338,186708607,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457194,GSM1957729,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957729,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967749,RNA-Seq,200,265748000,PRJNA304502,SAMN04304339,196829452,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457195,GSM1957730,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957730,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967750,RNA-Seq,200,344105200,PRJNA304502,SAMN04304340,257090270,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457196,GSM1957731,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957731,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967751,RNA-Seq,200,316539600,PRJNA304502,SAMN04304341,235926627,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457197,GSM1957732,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957732,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967752,RNA-Seq,200,252396600,PRJNA304502,SAMN04304342,185919094,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457198,GSM1957733,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957733,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967753,RNA-Seq,200,222162200,PRJNA304502,SAMN04304343,167721306,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457199,GSM1957734,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957734,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967754,RNA-Seq,200,241199400,PRJNA304502,SAMN04304344,182589818,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457200,GSM1957735,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957735,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967755,RNA-Seq,200,241352800,PRJNA304502,SAMN04304345,182060450,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457201,GSM1957736,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957736,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967756,RNA-Seq,200,205359200,PRJNA304502,SAMN04304346,154756604,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457202,GSM1957737,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957737,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967757,RNA-Seq,200,219004000,PRJNA304502,SAMN04304347,165850241,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457203,GSM1957738,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957738,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967758,RNA-Seq,200,246437400,PRJNA304502,SAMN04304348,187680291,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457204,GSM1957739,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957739,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967759,RNA-Seq,200,285961200,PRJNA304502,SAMN04304357,213134654,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457205,GSM1957740,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957740,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967760,RNA-Seq,200,353839600,PRJNA304502,SAMN04304349,263986687,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457206,GSM1957741,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957741,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967761,RNA-Seq,200,323074400,PRJNA304502,SAMN04304350,240796471,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457207,GSM1957742,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957742,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967762,RNA-Seq,200,217466600,PRJNA304502,SAMN04304351,161304182,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457208,GSM1957743,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957743,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967763,RNA-Seq,200,222671400,PRJNA304502,SAMN04304352,168473535,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457209,GSM1957744,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957744,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967764,RNA-Seq,200,243519400,PRJNA304502,SAMN04304353,183457695,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457210,GSM1957745,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957745,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967765,RNA-Seq,200,249284800,PRJNA304502,SAMN04304354,191103968,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457211,GSM1957746,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957746,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967766,RNA-Seq,200,231966200,PRJNA304502,SAMN04304355,176276782,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457212,GSM1957747,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957747,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967767,RNA-Seq,200,157243400,PRJNA304502,SAMN04304356,119633759,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457213,GSM1957748,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957748,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967768,RNA-Seq,200,250927800,PRJNA304502,SAMN04304358,189085679,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457214,GSM1957749,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957749,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967769,RNA-Seq,200,295479200,PRJNA304502,SAMN04304359,223569526,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457215,GSM1957750,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957750,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967770,RNA-Seq,200,320002400,PRJNA304502,SAMN04304360,240611532,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457216,GSM1957751,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957751,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967771,RNA-Seq,200,309823800,PRJNA304502,SAMN04304361,232829179,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457217,GSM1957752,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957752,SRP066834,fetal human cortex 1,12 weeks post-conception,Fetal neocortex
SRR2967772,RNA-Seq,192,474595584,PRJNA304502,SAMN04304362,353083302,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457218,GSM1957753,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957753,SRP066834,fetal human cortex 2,13 weeks post-conception,Fetal neocortex
SRR2967773,RNA-Seq,192,432945216,PRJNA304502,SAMN04304363,323136585,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457219,GSM1957754,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957754,SRP066834,fetal human cortex 2,13 weeks post-conception,Fetal neocortex
SRR2967774,RNA-Seq,192,451481664,PRJNA304502,SAMN04304364,336241473,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457220,GSM1957755,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957755,SRP066834,fetal human cortex 2,13 weeks post-conception,Fetal neocortex
SRR2967775,RNA-Seq,192,541933440,PRJNA304502,SAMN04304365,404524472,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457221,GSM1957756,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957756,SRP066834,fetal human cortex 2,13 weeks post-conception,Fetal neocortex
SRR2967776,RNA-Seq,192,548080128,PRJNA304502,SAMN04304366,409259284,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457222,GSM1957757,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957757,SRP066834,fetal human cortex 2,13 weeks post-conception,Fetal neocortex
SRR2967777,RNA-Seq,192,490918080,PRJNA304502,SAMN04304367,364679369,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457223,GSM1957758,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957758,SRP066834,fetal human cortex 2,13 weeks post-conception,Fetal neocortex
SRR2967778,RNA-Seq,192,499235904,PRJNA304502,SAMN04304368,372229652,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457224,GSM1957759,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957759,SRP066834,fetal human cortex 2,13 weeks post-conception,Fetal neocortex
SRR2967779,RNA-Seq,192,586788096,PRJNA304502,SAMN04304369,435211145,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457225,GSM1957760,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957760,SRP066834,fetal human cortex 2,13 weeks post-conception,Fetal neocortex
SRR2967780,RNA-Seq,192,571455168,PRJNA304502,SAMN04304370,423937503,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457226,GSM1957761,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957761,SRP066834,fetal human cortex 2,13 weeks post-conception,Fetal neocortex
SRR2967781,RNA-Seq,192,434439168,PRJNA304502,SAMN04304371,323067729,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457227,GSM1957762,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957762,SRP066834,fetal human cortex 2,13 weeks post-conception,Fetal neocortex
SRR2967782,RNA-Seq,192,432972864,PRJNA304502,SAMN04304372,322035161,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457228,GSM1957763,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957763,SRP066834,fetal human cortex 2,13 weeks post-conception,Fetal neocortex
SRR2967783,RNA-Seq,192,514526784,PRJNA304502,SAMN04304373,381537995,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457229,GSM1957764,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957764,SRP066834,fetal human cortex 2,13 weeks post-conception,Fetal neocortex
SRR2967784,RNA-Seq,192,550054272,PRJNA304502,SAMN04304374,407413997,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457230,GSM1957765,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957765,SRP066834,fetal human cortex 2,13 weeks post-conception,Fetal neocortex
SRR2967785,RNA-Seq,192,565222848,PRJNA304502,SAMN04304375,419583738,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457231,GSM1957766,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957766,SRP066834,fetal human cortex 2,13 weeks post-conception,Fetal neocortex
SRR2967786,RNA-Seq,192,475535040,PRJNA304502,SAMN04304376,356875627,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457232,GSM1957767,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957767,SRP066834,fetal human cortex 2,13 weeks post-conception,Fetal neocortex
SRR2967787,RNA-Seq,192,533133504,PRJNA304502,SAMN04304377,396015751,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457233,GSM1957768,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957768,SRP066834,fetal human cortex 2,13 weeks post-conception,Fetal neocortex
SRR2967788,RNA-Seq,192,578201280,PRJNA304502,SAMN04304378,427874264,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457234,GSM1957769,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957769,SRP066834,fetal human cortex 2,13 weeks post-conception,Fetal neocortex
SRR2967789,RNA-Seq,192,495394944,PRJNA304502,SAMN04304379,368083521,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457235,GSM1957770,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957770,SRP066834,fetal human cortex 2,13 weeks post-conception,Fetal neocortex
SRR2967790,RNA-Seq,192,503973312,PRJNA304502,SAMN04304380,373310686,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457236,GSM1957771,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957771,SRP066834,fetal human cortex 2,13 weeks post-conception,Fetal neocortex
SRR2967791,RNA-Seq,192,536632320,PRJNA304502,SAMN04304381,396742391,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457237,GSM1957772,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957772,SRP066834,fetal human cortex 2,13 weeks post-conception,Fetal neocortex
SRR2967792,RNA-Seq,192,619659648,PRJNA304502,SAMN04304382,457728194,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457238,GSM1957773,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957773,SRP066834,fetal human cortex 2,13 weeks post-conception,Fetal neocortex
SRR2967793,RNA-Seq,192,595140096,PRJNA304502,SAMN04304383,437040094,GEO,public,"sra,fastq",s3,s3.us-east-1,SRX1457239,GSM1957774,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957774,SRP066834,fetal human cortex 2,13 weeks post-conception,Fetal neocortex
SRR2967794,RNA-Seq,192,575810112,PRJNA304502,SAMN04304384,428779435,GEO,public,"fastq,sra",s3,s3.us-east-1,SRX1457240,GSM1957775,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957775,SRP066834,fetal human cortex 2,13 weeks post-conception,Fetal neocortex
