Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study
SRR4456324,RNA-Seq,50,7626850,PRJNA350790,SAMN05947012,4361278,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272443,GSM2362297,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362297,Blood pre-cDCs,SRP092166
SRR4456325,RNA-Seq,50,12012950,PRJNA350790,SAMN05947010,6997085,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272444,GSM2362298,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362298,Blood pre-cDCs,SRP092166
SRR4456326,RNA-Seq,50,11888950,PRJNA350790,SAMN05947010,6907542,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272444,GSM2362298,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362298,Blood pre-cDCs,SRP092166
SRR4456327,RNA-Seq,50,13556500,PRJNA350790,SAMN05947008,7901894,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272445,GSM2362299,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362299,Blood pre-cDCs,SRP092166
SRR4456328,RNA-Seq,50,13455200,PRJNA350790,SAMN05947008,7815295,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272445,GSM2362299,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362299,Blood pre-cDCs,SRP092166
SRR4456329,RNA-Seq,50,14858700,PRJNA350790,SAMN05947009,8697620,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272446,GSM2362300,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362300,Blood pre-cDCs,SRP092166
SRR4456330,RNA-Seq,50,14905300,PRJNA350790,SAMN05947009,8667442,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272446,GSM2362300,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362300,Blood pre-cDCs,SRP092166
SRR4456331,RNA-Seq,50,15248100,PRJNA350790,SAMN05947007,8761353,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272447,GSM2362301,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362301,Blood pre-cDCs,SRP092166
SRR4456332,RNA-Seq,50,15165750,PRJNA350790,SAMN05947007,8685213,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272447,GSM2362301,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362301,Blood pre-cDCs,SRP092166
SRR4456333,RNA-Seq,50,11720450,PRJNA350790,SAMN05947006,6786802,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272448,GSM2362302,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362302,Blood pre-cDCs,SRP092166
SRR4456334,RNA-Seq,50,11645550,PRJNA350790,SAMN05947006,6714032,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272448,GSM2362302,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362302,Blood pre-cDCs,SRP092166
SRR4456335,RNA-Seq,50,10491250,PRJNA350790,SAMN05947005,6176469,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272449,GSM2362303,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362303,Blood pre-cDCs,SRP092166
SRR4456336,RNA-Seq,50,10613700,PRJNA350790,SAMN05947005,6210292,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272449,GSM2362303,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362303,Blood pre-cDCs,SRP092166
SRR4456337,RNA-Seq,50,9900700,PRJNA350790,SAMN05947004,5753622,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272450,GSM2362304,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362304,Blood pre-cDCs,SRP092166
SRR4456338,RNA-Seq,50,10000250,PRJNA350790,SAMN05947004,5778254,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272450,GSM2362304,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362304,Blood pre-cDCs,SRP092166
SRR4456339,RNA-Seq,50,17241000,PRJNA350790,SAMN05947003,9840308,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272451,GSM2362305,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362305,Blood pre-cDCs,SRP092166
SRR4456340,RNA-Seq,50,17126550,PRJNA350790,SAMN05947003,9741420,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272451,GSM2362305,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362305,Blood pre-cDCs,SRP092166
SRR4456341,RNA-Seq,50,14689500,PRJNA350790,SAMN05947002,8472086,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272452,GSM2362306,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362306,Blood pre-cDCs,SRP092166
SRR4456342,RNA-Seq,50,14747850,PRJNA350790,SAMN05947002,8472016,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272452,GSM2362306,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362306,Blood pre-cDCs,SRP092166
SRR4456343,RNA-Seq,50,23998350,PRJNA350790,SAMN05947001,13590550,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272453,GSM2362307,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362307,Blood pre-cDCs,SRP092166
SRR4456344,RNA-Seq,50,23912300,PRJNA350790,SAMN05947001,13488755,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272453,GSM2362307,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362307,Blood pre-cDCs,SRP092166
SRR4456345,RNA-Seq,50,26707800,PRJNA350790,SAMN05946999,15198904,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272454,GSM2362308,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362308,Blood pre-cDCs,SRP092166
SRR4456346,RNA-Seq,50,26569600,PRJNA350790,SAMN05946999,15052782,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272454,GSM2362308,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362308,Blood pre-cDCs,SRP092166
SRR4456347,RNA-Seq,50,14674650,PRJNA350790,SAMN05946998,8433786,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272455,GSM2362309,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362309,Blood pre-cDCs,SRP092166
SRR4456348,RNA-Seq,50,14760300,PRJNA350790,SAMN05946998,8431305,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272455,GSM2362309,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362309,Blood pre-cDCs,SRP092166
SRR4456349,RNA-Seq,50,12477250,PRJNA350790,SAMN05946996,7131740,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272456,GSM2362310,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362310,Blood pre-cDCs,SRP092166
SRR4456350,RNA-Seq,50,12500450,PRJNA350790,SAMN05946996,7102737,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272456,GSM2362310,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362310,Blood pre-cDCs,SRP092166
SRR4456351,RNA-Seq,50,6554300,PRJNA350790,SAMN05946994,3823792,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272457,GSM2362311,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362311,Blood pre-cDCs,SRP092166
SRR4456352,RNA-Seq,50,6567550,PRJNA350790,SAMN05946994,3814877,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272457,GSM2362311,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362311,Blood pre-cDCs,SRP092166
SRR4456353,RNA-Seq,50,10529900,PRJNA350790,SAMN05946993,6093673,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272458,GSM2362312,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362312,Blood pre-cDCs,SRP092166
SRR4456354,RNA-Seq,50,10513950,PRJNA350790,SAMN05946993,6060075,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272458,GSM2362312,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362312,Blood pre-cDCs,SRP092166
SRR4456355,RNA-Seq,50,15778750,PRJNA350790,SAMN05946991,8992636,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272459,GSM2362313,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362313,Blood pre-cDCs,SRP092166
SRR4456356,RNA-Seq,50,15707700,PRJNA350790,SAMN05946991,8923155,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272459,GSM2362313,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362313,Blood pre-cDCs,SRP092166
SRR4456357,RNA-Seq,50,13275200,PRJNA350790,SAMN05946990,7671528,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272460,GSM2362314,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362314,Blood pre-cDCs,SRP092166
SRR4456358,RNA-Seq,50,13213000,PRJNA350790,SAMN05946990,7595455,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272460,GSM2362314,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362314,Blood pre-cDCs,SRP092166
SRR4456359,RNA-Seq,50,19161950,PRJNA350790,SAMN05946988,10970431,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272461,GSM2362315,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362315,Blood pre-cDCs,SRP092166
SRR4456360,RNA-Seq,50,19053100,PRJNA350790,SAMN05946988,10867911,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272461,GSM2362315,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362315,Blood pre-cDCs,SRP092166
SRR4456361,RNA-Seq,50,18413000,PRJNA350790,SAMN05946986,10618264,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272462,GSM2362316,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362316,Blood pre-cDCs,SRP092166
SRR4456362,RNA-Seq,50,18312350,PRJNA350790,SAMN05946986,10522435,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272462,GSM2362316,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362316,Blood pre-cDCs,SRP092166
SRR4456363,RNA-Seq,50,11913950,PRJNA350790,SAMN05946985,6854438,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272463,GSM2362317,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362317,Blood pre-cDCs,SRP092166
SRR4456364,RNA-Seq,50,12003350,PRJNA350790,SAMN05946985,6864852,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272463,GSM2362317,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362317,Blood pre-cDCs,SRP092166
SRR4456365,RNA-Seq,50,12462450,PRJNA350790,SAMN05946983,7097865,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272464,GSM2362318,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362318,Blood pre-cDCs,SRP092166
SRR4456366,RNA-Seq,50,12487500,PRJNA350790,SAMN05946983,7087220,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272464,GSM2362318,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362318,Blood pre-cDCs,SRP092166
SRR4456367,RNA-Seq,50,11178800,PRJNA350790,SAMN05946980,6457556,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272465,GSM2362319,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362319,Blood pre-cDCs,SRP092166
SRR4456368,RNA-Seq,50,11234800,PRJNA350790,SAMN05946980,6460791,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272465,GSM2362319,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362319,Blood pre-cDCs,SRP092166
SRR4456369,RNA-Seq,50,15229400,PRJNA350790,SAMN05946978,8730718,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272466,GSM2362320,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362320,Blood pre-cDCs,SRP092166
SRR4456370,RNA-Seq,50,15228950,PRJNA350790,SAMN05946978,8686817,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272466,GSM2362320,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362320,Blood pre-cDCs,SRP092166
SRR4456371,RNA-Seq,50,18433250,PRJNA350790,SAMN05946976,10465263,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272467,GSM2362321,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362321,Blood pre-cDCs,SRP092166
SRR4456372,RNA-Seq,50,18446950,PRJNA350790,SAMN05946976,10432000,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272467,GSM2362321,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362321,Blood pre-cDCs,SRP092166
SRR4456373,RNA-Seq,50,13054950,PRJNA350790,SAMN05946974,7610556,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272468,GSM2362322,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362322,Blood pre-cDCs,SRP092166
SRR4456374,RNA-Seq,50,13041350,PRJNA350790,SAMN05946974,7572308,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272468,GSM2362322,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362322,Blood pre-cDCs,SRP092166
SRR4456375,RNA-Seq,50,20173200,PRJNA350790,SAMN05946973,11654494,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272469,GSM2362323,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362323,Blood pre-cDCs,SRP092166
SRR4456376,RNA-Seq,50,20010200,PRJNA350790,SAMN05946973,11532882,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272469,GSM2362323,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362323,Blood pre-cDCs,SRP092166
SRR4456377,RNA-Seq,50,19149100,PRJNA350790,SAMN05946971,11069986,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272470,GSM2362324,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362324,Blood pre-cDCs,SRP092166
SRR4456378,RNA-Seq,50,19064300,PRJNA350790,SAMN05946971,10980518,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272470,GSM2362324,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362324,Blood pre-cDCs,SRP092166
SRR4456379,RNA-Seq,50,12736650,PRJNA350790,SAMN05946970,7395689,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272471,GSM2362325,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362325,Blood pre-cDCs,SRP092166
SRR4456380,RNA-Seq,50,12839950,PRJNA350790,SAMN05946970,7415920,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272471,GSM2362325,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362325,Blood pre-cDCs,SRP092166
SRR4456381,RNA-Seq,50,15663150,PRJNA350790,SAMN05946968,8951156,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272472,GSM2362326,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362326,Blood pre-cDCs,SRP092166
SRR4456382,RNA-Seq,50,15613450,PRJNA350790,SAMN05946968,8895262,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272472,GSM2362326,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362326,Blood pre-cDCs,SRP092166
SRR4456383,RNA-Seq,50,12507000,PRJNA350790,SAMN05946966,7228997,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272473,GSM2362327,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362327,Blood pre-cDCs,SRP092166
SRR4456384,RNA-Seq,50,12528850,PRJNA350790,SAMN05946966,7219916,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272473,GSM2362327,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362327,Blood pre-cDCs,SRP092166
SRR4456385,RNA-Seq,50,8563000,PRJNA350790,SAMN05946964,4992673,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272474,GSM2362328,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362328,Blood pre-cDCs,SRP092166
SRR4456386,RNA-Seq,50,8521650,PRJNA350790,SAMN05946964,4952909,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272474,GSM2362328,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362328,Blood pre-cDCs,SRP092166
SRR4456387,RNA-Seq,50,11324950,PRJNA350790,SAMN05946962,6529759,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272475,GSM2362329,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362329,Blood pre-cDCs,SRP092166
SRR4456388,RNA-Seq,50,11260100,PRJNA350790,SAMN05946962,6467498,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272475,GSM2362329,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362329,Blood pre-cDCs,SRP092166
SRR4456389,RNA-Seq,50,12090700,PRJNA350790,SAMN05946960,7112699,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272476,GSM2362330,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362330,Blood pre-cDCs,SRP092166
SRR4456390,RNA-Seq,50,12018200,PRJNA350790,SAMN05946960,7048499,"Blood pre-cDC,blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272476,GSM2362330,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362330,Blood pre-cDCs,SRP092166
